0.003876	1.205599
0.003906	1.214901
0.003937	1.224199
0.003967	1.233492
0.003998	1.242781
0.004028	1.252065
0.004059	1.261345
0.004089	1.270620
0.004120	1.279890
0.004150	1.289156
0.004181	1.298416
0.004211	1.307672
0.004242	1.316924
0.004272	1.326170
0.004303	1.335412
0.004333	1.344648
0.004364	1.353880
0.004395	1.363107
0.004425	1.372328
0.004456	1.381545
0.004486	1.390757
0.004517	1.399963
0.004547	1.409165
0.004578	1.418361
0.004608	1.427552
0.004639	1.436737
0.004669	1.445918
0.004700	1.455093
0.004730	1.464263
0.004761	1.473427
0.004791	1.482586
0.004822	1.491739
0.004852	1.500887
0.004883	1.510030
0.004913	1.519167
0.004944	1.528298
0.004974	1.537424
0.005005	1.546544
0.005035	1.555658
0.005066	1.564767
0.005096	1.573870
0.005127	1.582967
0.005157	1.592058
0.005188	1.601144
0.005219	1.610223
0.005249	1.619297
0.005280	1.628365
0.005310	1.637426
0.005341	1.646482
0.005371	1.655532
0.005402	1.664575
0.005432	1.673612
0.005463	1.682644
0.005493	1.691669
0.005524	1.700688
0.005554	1.709700
0.005585	1.718707
0.005615	1.727707
0.005646	1.736700
0.005676	1.745688
0.005707	1.754668
0.005737	1.763643
0.005768	1.772611
0.005798	1.781572
0.005829	1.790527
0.005859	1.799475
0.005890	1.808417
0.005920	1.817352
0.005951	1.826280
0.005981	1.835202
0.006012	1.844117
0.006042	1.853025
0.006073	1.861926
0.006104	1.870820
0.006134	1.879708
0.006165	1.888588
0.006195	1.897462
0.006226	1.906329
0.006256	1.915189
0.006287	1.924041
0.006317	1.932887
0.006348	1.941725
0.006378	1.950557
0.006409	1.959381
0.006439	1.968198
0.006470	1.977007
0.006500	1.985810
0.006531	1.994605
0.006561	2.003393
0.006592	2.012173
0.006622	2.020946
0.006653	2.029712
0.006683	2.038470
0.006714	2.047221
0.006744	2.055964
0.006775	2.064699
0.006805	2.073427
0.006836	2.082148
0.006866	2.090861
0.006897	2.099566
0.006927	2.108263
0.006958	2.116952
0.006989	2.125634
0.007019	2.134308
0.007050	2.142974
0.007080	2.151632
0.007111	2.160283
0.007141	2.168925
0.007172	2.177559
0.007202	2.186186
0.007233	2.194804
0.007263	2.203414
0.007294	2.212017
0.007324	2.220611
0.007355	2.229197
0.007385	2.237774
0.007416	2.246344
0.007446	2.254905
0.007477	2.263458
0.007507	2.272002
0.007538	2.280539
0.007568	2.289067
0.007599	2.297586
0.007629	2.306097
0.007660	2.314599
0.007690	2.323093
0.007721	2.331579
0.007751	2.340056
0.007782	2.348524
0.007812	2.356984
0.007843	2.365435
0.007874	2.373877
0.007904	2.382310
0.007935	2.390735
0.007965	2.399151
0.007996	2.407558
0.008026	2.415957
0.008057	2.424346
0.008087	2.432727
0.008118	2.441098
0.008148	2.449461
0.008179	2.457815
0.008209	2.466159
0.008240	2.474495
0.008270	2.482821
0.008301	2.491138
0.008331	2.499446
0.008362	2.507745
0.008392	2.516035
0.008423	2.524316
0.008453	2.532587
0.008484	2.540849
0.008514	2.549101
0.008545	2.557344
0.008575	2.565578
0.008606	2.573802
0.008636	2.582017
0.008667	2.590223
0.008698	2.598418
0.008728	2.606605
0.008759	2.614781
0.008789	2.622948
0.008820	2.631106
0.008850	2.639254
0.008881	2.647392
0.008911	2.655520
0.008942	2.663639
0.008972	2.671747
0.009003	2.679846
0.009033	2.687935
0.009064	2.696015
0.009094	2.704084
0.009125	2.712143
0.009155	2.720193
0.009186	2.728232
0.009216	2.736261
0.009247	2.744281
0.009277	2.752290
0.009308	2.760289
0.009338	2.768278
0.009369	2.776257
0.009399	2.784225
0.009430	2.792183
0.009460	2.800132
0.009491	2.808069
0.009521	2.815997
0.009552	2.823914
0.009583	2.831820
0.009613	2.839717
0.009644	2.847603
0.009674	2.855478
0.009705	2.863343
0.009735	2.871197
0.009766	2.879041
0.009796	2.886874
0.009827	2.894697
0.009857	2.902509
0.009888	2.910310
0.009918	2.918101
0.009949	2.925880
0.009979	2.933649
0.010010	2.941408
0.010040	2.949155
0.010071	2.956892
0.010101	2.964618
0.010132	2.972332
0.010162	2.980036
0.010193	2.987729
0.010223	2.995411
0.010254	3.003082
0.010284	3.010742
0.010315	3.018391
0.010345	3.026029
0.010376	3.033656
0.010406	3.041271
0.010437	3.048875
0.010468	3.056469
0.010498	3.064050
0.010529	3.071621
0.010559	3.079180
0.010590	3.086728
0.010620	3.094265
0.010651	3.101790
0.010681	3.109304
0.010712	3.116806
0.010742	3.124297
0.010773	3.131777
0.010803	3.139245
0.010834	3.146701
0.010864	3.154146
0.010895	3.161579
0.010925	3.169001
0.010956	3.176411
0.010986	3.183809
0.011017	3.191196
0.011047	3.198571
0.011078	3.205934
0.011108	3.213285
0.011139	3.220625
0.011169	3.227952
0.011200	3.235268
0.011230	3.242572
0.011261	3.249864
0.011292	3.257144
0.011322	3.264412
0.011353	3.271668
0.011383	3.278912
0.011414	3.286144
0.011444	3.293364
0.011475	3.300572
0.011505	3.307767
0.011536	3.314951
0.011566	3.322122
0.011597	3.329281
0.011627	3.336428
0.011658	3.343563
0.011688	3.350685
0.011719	3.357795
0.011749	3.364892
0.011780	3.371978
0.011810	3.379050
0.011841	3.386111
0.011871	3.393159
0.011902	3.400194
0.011932	3.407217
0.011963	3.414228
0.011993	3.421226
0.012024	3.428211
0.012054	3.435184
0.012085	3.442144
0.012115	3.449091
0.012146	3.456026
0.012177	3.462948
0.012207	3.469857
0.012238	3.476754
0.012268	3.483638
0.012299	3.490509
0.012329	3.497367
0.012360	3.504212
0.012390	3.511044
0.012421	3.517864
0.012451	3.524670
0.012482	3.531464
0.012512	3.538245
0.012543	3.545012
0.012573	3.551767
0.012604	3.558508
0.012634	3.565237
0.012665	3.571952
0.012695	3.578654
0.012726	3.585343
0.012756	3.592019
0.012787	3.598682
0.012817	3.605331
0.012848	3.611967
0.012878	3.618590
0.012909	3.625200
0.012939	3.631796
0.012970	3.638379
0.013000	3.644948
0.013031	3.651504
0.013062	3.658047
0.013092	3.664576
0.013123	3.671092
0.013153	3.677594
0.013184	3.684083
0.013214	3.690558
0.013245	3.697020
0.013275	3.703468
0.013306	3.709902
0.013336	3.716323
0.013367	3.722730
0.013397	3.729123
0.013428	3.735503
0.013458	3.741869
0.013489	3.748221
0.013519	3.754560
0.013550	3.760884
0.013580	3.767195
0.013611	3.773492
0.013641	3.779775
0.013672	3.786044
0.013702	3.792299
0.013733	3.798541
0.013763	3.804768
0.013794	3.810981
0.013824	3.817181
0.013855	3.823366
0.013885	3.829537
0.013916	3.835695
0.013947	3.841838
0.013977	3.847967
0.014008	3.854081
0.014038	3.860182
0.014069	3.866268
0.014099	3.872341
0.014130	3.878399
0.014160	3.884442
0.014191	3.890472
0.014221	3.896487
0.014252	3.902488
0.014282	3.908474
0.014313	3.914446
0.014343	3.920404
0.014374	3.926347
0.014404	3.932276
0.014435	3.938190
0.014465	3.944090
0.014496	3.949976
0.014526	3.955847
0.014557	3.961703
0.014587	3.967545
0.014618	3.973372
0.014648	3.979185
0.014679	3.984982
0.014709	3.990766
0.014740	3.996534
0.014771	4.002288
0.014801	4.008028
0.014832	4.013752
0.014862	4.019462
0.014893	4.025157
0.014923	4.030837
0.014954	4.036502
0.014984	4.042153
0.015015	4.047788
0.015045	4.053409
0.015076	4.059015
0.015106	4.064606
0.015137	4.070182
0.015167	4.075743
0.015198	4.081289
0.015228	4.086820
0.015259	4.092336
0.015289	4.097837
0.015320	4.103322
0.015350	4.108793
0.015381	4.114249
0.015411	4.119689
0.015442	4.125115
0.015472	4.130525
0.015503	4.135920
0.015533	4.141300
0.015564	4.146665
0.015594	4.152014
0.015625	4.157348
0.015656	4.162667
0.015686	4.167970
0.015717	4.173259
0.015747	4.178531
0.015778	4.183789
0.015808	4.189031
0.015839	4.194258
0.015869	4.199469
0.015900	4.204665
0.015930	4.209845
0.015961	4.215010
0.015991	4.220159
0.016022	4.225293
0.016052	4.230412
0.016083	4.235515
0.016113	4.240602
0.016144	4.245673
0.016174	4.250729
0.016205	4.255770
0.016235	4.260795
0.016266	4.265804
0.016296	4.270797
0.016327	4.275775
0.016357	4.280737
0.016388	4.285683
0.016418	4.290613
0.016449	4.295528
0.016479	4.300427
0.016510	4.305310
0.016541	4.310177
0.016571	4.315029
0.016602	4.319864
0.016632	4.324684
0.016663	4.329488
0.016693	4.334276
0.016724	4.339047
0.016754	4.343803
0.016785	4.348543
0.016815	4.353267
0.016846	4.357975
0.016876	4.362667
0.016907	4.367343
0.016937	4.372003
0.016968	4.376647
0.016998	4.381275
0.017029	4.385886
0.017059	4.390482
0.017090	4.395061
0.017120	4.399624
0.017151	4.404171
0.017181	4.408702
0.017212	4.413217
0.017242	4.417715
0.017273	4.422197
0.017303	4.426663
0.017334	4.431113
0.017365	4.435546
0.017395	4.439963
0.017426	4.444364
0.017456	4.448748
0.017487	4.453116
0.017517	4.457467
0.017548	4.461803
0.017578	4.466122
0.017609	4.470424
0.017639	4.474710
0.017670	4.478979
0.017700	4.483232
0.017731	4.487469
0.017761	4.491689
0.017792	4.495892
0.017822	4.500079
0.017853	4.504250
0.017883	4.508404
0.017914	4.512541
0.017944	4.516662
0.017975	4.520766
0.018005	4.524853
0.018036	4.528924
0.018066	4.532979
0.018097	4.537016
0.018127	4.541037
0.018158	4.545041
0.018188	4.549029
0.018219	4.552999
0.018250	4.556953
0.018280	4.560890
0.018311	4.564811
0.018341	4.568715
0.018372	4.572602
0.018402	4.576472
0.018433	4.580325
0.018463	4.584161
0.018494	4.587981
0.018524	4.591783
0.018555	4.595569
0.018585	4.599338
0.018616	4.603090
0.018646	4.606825
0.018677	4.610543
0.018707	4.614245
0.018738	4.617929
0.018768	4.621596
0.018799	4.625246
0.018829	4.628879
0.018860	4.632496
0.018890	4.636095
0.018921	4.639677
0.018951	4.643242
0.018982	4.646790
0.019012	4.650321
0.019043	4.653835
0.019073	4.657332
0.019104	4.660811
0.019135	4.664274
0.019165	4.667719
0.019196	4.671147
0.019226	4.674558
0.019257	4.677952
0.019287	4.681328
0.019318	4.684688
0.019348	4.688030
0.019379	4.691355
0.019409	4.694662
0.019440	4.697953
0.019470	4.701226
0.019501	4.704482
0.019531	4.707720
0.019562	4.710942
0.019592	4.714145
0.019623	4.717332
0.019653	4.720501
0.019684	4.723653
0.019714	4.726788
0.019745	4.729905
0.019775	4.733005
0.019806	4.736087
0.019836	4.739152
0.019867	4.742199
0.019897	4.745229
0.019928	4.748242
0.019958	4.751237
0.019989	4.754215
0.020020	4.757175
0.020050	4.760118
0.020081	4.763043
0.020111	4.765951
0.020142	4.768841
0.020172	4.771714
0.020203	4.774569
0.020233	4.777406
0.020264	4.780226
0.020294	4.783029
0.020325	4.785813
0.020355	4.788581
0.020386	4.791330
0.020416	4.794062
0.020447	4.796777
0.020477	4.799473
0.020508	4.802153
0.020538	4.804814
0.020569	4.807458
0.020599	4.810084
0.020630	4.812692
0.020660	4.815283
0.020691	4.817856
0.020721	4.820411
0.020752	4.822949
0.020782	4.825469
0.020813	4.827971
0.020844	4.830455
0.020874	4.832922
0.020905	4.835371
0.020935	4.837802
0.020966	4.840215
0.020996	4.842610
0.021027	4.844988
0.021057	4.847348
0.021088	4.849690
0.021118	4.852014
0.021149	4.854321
0.021179	4.856609
0.021210	4.858880
0.021240	4.861132
0.021271	4.863367
0.021301	4.865584
0.021332	4.867784
0.021362	4.869965
0.021393	4.872128
0.021423	4.874274
0.021454	4.876401
0.021484	4.878511
0.021515	4.880602
0.021545	4.882676
0.021576	4.884732
0.021606	4.886770
0.021637	4.888789
0.021667	4.890791
0.021698	4.892775
0.021729	4.894741
0.021759	4.896689
0.021790	4.898619
0.021820	4.900530
0.021851	4.902424
0.021881	4.904300
0.021912	4.906158
0.021942	4.907998
0.021973	4.909819
0.022003	4.911623
0.022034	4.913409
0.022064	4.915176
0.022095	4.916926
0.022125	4.918657
0.022156	4.920370
0.022186	4.922065
0.022217	4.923743
0.022247	4.925402
0.022278	4.927042
0.022308	4.928665
0.022339	4.930270
0.022369	4.931856
0.022400	4.933425
0.022430	4.934975
0.022461	4.936507
0.022491	4.938021
0.022522	4.939517
0.022552	4.940994
0.022583	4.942454
0.022614	4.943895
0.022644	4.945318
0.022675	4.946723
0.022705	4.948110
0.022736	4.949479
0.022766	4.950829
0.022797	4.952161
0.022827	4.953475
0.022858	4.954771
0.022888	4.956048
0.022919	4.957308
0.022949	4.958549
0.022980	4.959772
0.023010	4.960976
0.023041	4.962163
0.023071	4.963331
0.023102	4.964481
0.023132	4.965612
0.023163	4.966726
0.023193	4.967821
0.023224	4.968898
0.023254	4.969956
0.023285	4.970996
0.023315	4.972018
0.023346	4.973022
0.023376	4.974008
0.023407	4.974975
0.023438	4.975924
0.023468	4.976854
0.023499	4.977766
0.023529	4.978660
0.023560	4.979536
0.023590	4.980394
0.023621	4.981233
0.023651	4.982053
0.023682	4.982856
0.023712	4.983640
0.023743	4.984406
0.023773	4.985153
0.023804	4.985882
0.023834	4.986593
0.023865	4.987285
0.023895	4.987960
0.023926	4.988615
0.023956	4.989253
0.023987	4.989872
0.024017	4.990473
0.024048	4.991055
0.024078	4.991619
0.024109	4.992165
0.024139	4.992692
0.024170	4.993201
0.024200	4.993692
0.024231	4.994164
0.024261	4.994618
0.024292	4.995053
0.024323	4.995471
0.024353	4.995869
0.024384	4.996250
0.024414	4.996612
0.024445	4.996956
0.024475	4.997281
0.024506	4.997588
0.024536	4.997876
0.024567	4.998147
0.024597	4.998399
0.024628	4.998632
0.024658	4.998847
0.024689	4.999044
0.024719	4.999222
0.024750	4.999382
0.024780	4.999524
0.024811	4.999647
0.024841	4.999751
0.024872	4.999838
0.024902	4.999906
0.024933	4.999956
0.024963	4.999987
0.024994	5.000000
0.025024	4.999994
0.025055	4.999970
0.025085	4.999928
0.025116	4.999867
0.025146	4.999788
0.025177	4.999691
0.025208	4.999575
0.025238	4.999441
0.025269	4.999288
0.025299	4.999117
0.025330	4.998928
0.025360	4.998720
0.025391	4.998494
0.025421	4.998250
0.025452	4.997987
0.025482	4.997706
0.025513	4.997406
0.025543	4.997088
0.025574	4.996752
0.025604	4.996397
0.025635	4.996024
0.025665	4.995632
0.025696	4.995223
0.025726	4.994794
0.025757	4.994348
0.025787	4.993883
0.025818	4.993400
0.025848	4.992898
0.025879	4.992378
0.025909	4.991840
0.025940	4.991283
0.025970	4.990708
0.026001	4.990114
0.026031	4.989503
0.026062	4.988873
0.026093	4.988224
0.026123	4.987557
0.026154	4.986872
0.026184	4.986169
0.026215	4.985447
0.026245	4.984707
0.026276	4.983948
0.026306	4.983172
0.026337	4.982376
0.026367	4.981563
0.026398	4.980731
0.026428	4.979881
0.026459	4.979013
0.026489	4.978126
0.026520	4.977221
0.026550	4.976298
0.026581	4.975357
0.026611	4.974397
0.026642	4.973419
0.026672	4.972422
0.026703	4.971407
0.026733	4.970374
0.026764	4.969323
0.026794	4.968254
0.026825	4.967166
0.026855	4.966060
0.026886	4.964935
0.026917	4.963793
0.026947	4.962632
0.026978	4.961453
0.027008	4.960256
0.027039	4.959040
0.027069	4.957806
0.027100	4.956554
0.027130	4.955284
0.027161	4.953996
0.027191	4.952689
0.027222	4.951364
0.027252	4.950021
0.027283	4.948660
0.027313	4.947280
0.027344	4.945883
0.027374	4.944467
0.027405	4.943033
0.027435	4.941580
0.027466	4.940110
0.027496	4.938622
0.027527	4.937115
0.027557	4.935590
0.027588	4.934047
0.027618	4.932486
0.027649	4.930907
0.027679	4.929309
0.027710	4.927694
0.027740	4.926060
0.027771	4.924408
0.027802	4.922738
0.027832	4.921050
0.027863	4.919344
0.027893	4.917620
0.027924	4.915878
0.027954	4.914118
0.027985	4.912339
0.028015	4.910543
0.028046	4.908728
0.028076	4.906896
0.028107	4.905045
0.028137	4.903177
0.028168	4.901290
0.028198	4.899386
0.028229	4.897463
0.028259	4.895522
0.028290	4.893564
0.028320	4.891587
0.028351	4.889592
0.028381	4.887580
0.028412	4.885549
0.028442	4.883500
0.028473	4.881434
0.028503	4.879349
0.028534	4.877247
0.028564	4.875127
0.028595	4.872988
0.028625	4.870832
0.028656	4.868658
0.028687	4.866466
0.028717	4.864256
0.028748	4.862029
0.028778	4.859783
0.028809	4.857519
0.028839	4.855238
0.028870	4.852939
0.028900	4.850622
0.028931	4.848287
0.028961	4.845934
0.028992	4.843564
0.029022	4.841175
0.029053	4.838769
0.029083	4.836345
0.029114	4.833904
0.029144	4.831444
0.029175	4.828967
0.029205	4.826472
0.029236	4.823959
0.029266	4.821429
0.029297	4.818880
0.029327	4.816314
0.029358	4.813731
0.029388	4.811129
0.029419	4.808510
0.029449	4.805874
0.029480	4.803219
0.029510	4.800547
0.029541	4.797858
0.029572	4.795150
0.029602	4.792425
0.029633	4.789683
0.029663	4.786923
0.029694	4.784145
0.029724	4.781349
0.029755	4.778536
0.029785	4.775706
0.029816	4.772858
0.029846	4.769992
0.029877	4.767109
0.029907	4.764208
0.029938	4.761290
0.029968	4.758354
0.029999	4.755401
0.030029	4.752430
0.030060	4.749442
0.030090	4.746437
0.030121	4.743413
0.030151	4.740373
0.030182	4.737315
0.030212	4.734240
0.030243	4.731147
0.030273	4.728037
0.030304	4.724909
0.030334	4.721764
0.030365	4.718602
0.030396	4.715422
0.030426	4.712225
0.030457	4.709011
0.030487	4.705779
0.030518	4.702530
0.030548	4.699264
0.030579	4.695981
0.030609	4.692680
0.030640	4.689362
0.030670	4.686027
0.030701	4.682674
0.030731	4.679304
0.030762	4.675918
0.030792	4.672513
0.030823	4.669092
0.030853	4.665654
0.030884	4.662198
0.030914	4.658725
0.030945	4.655236
0.030975	4.651729
0.031006	4.648204
0.031036	4.644663
0.031067	4.641105
0.031097	4.637530
0.031128	4.633937
0.031158	4.630328
0.031189	4.626702
0.031219	4.623058
0.031250	4.619398
0.031281	4.615720
0.031311	4.612026
0.031342	4.608315
0.031372	4.604586
0.031403	4.600841
0.031433	4.597079
0.031464	4.593300
0.031494	4.589504
0.031525	4.585691
0.031555	4.581861
0.031586	4.578015
0.031616	4.574152
0.031647	4.570271
0.031677	4.566374
0.031708	4.562461
0.031738	4.558530
0.031769	4.554583
0.031799	4.550619
0.031830	4.546638
0.031860	4.542641
0.031891	4.538626
0.031921	4.534596
0.031952	4.530548
0.031982	4.526484
0.032013	4.522403
0.032043	4.518305
0.032074	4.514191
0.032104	4.510061
0.032135	4.505913
0.032166	4.501750
0.032196	4.497569
0.032227	4.493372
0.032257	4.489159
0.032288	4.484929
0.032318	4.480683
0.032349	4.476420
0.032379	4.472140
0.032410	4.467844
0.032440	4.463532
0.032471	4.459204
0.032501	4.454859
0.032532	4.450497
0.032562	4.446119
0.032593	4.441725
0.032623	4.437315
0.032654	4.432888
0.032684	4.428445
0.032715	4.423985
0.032745	4.419510
0.032776	4.415018
0.032806	4.410510
0.032837	4.405986
0.032867	4.401445
0.032898	4.396888
0.032928	4.392315
0.032959	4.387726
0.032990	4.383121
0.033020	4.378500
0.033051	4.373863
0.033081	4.369209
0.033112	4.364540
0.033142	4.359854
0.033173	4.355153
0.033203	4.350435
0.033234	4.345701
0.033264	4.340952
0.033295	4.336186
0.033325	4.331405
0.033356	4.326607
0.033386	4.321794
0.033417	4.316965
0.033447	4.312120
0.033478	4.307259
0.033508	4.302382
0.033539	4.297490
0.033569	4.292581
0.033600	4.287657
0.033630	4.282717
0.033661	4.277761
0.033691	4.272790
0.033722	4.267803
0.033752	4.262800
0.033783	4.257782
0.033813	4.252747
0.033844	4.247698
0.033875	4.242632
0.033905	4.237551
0.033936	4.232455
0.033966	4.227343
0.033997	4.222215
0.034027	4.217072
0.034058	4.211913
0.034088	4.206739
0.034119	4.201549
0.034149	4.196344
0.034180	4.191124
0.034210	4.185888
0.034241	4.180636
0.034271	4.175370
0.034302	4.170088
0.034332	4.164790
0.034363	4.159477
0.034393	4.154149
0.034424	4.148806
0.034454	4.143448
0.034485	4.138074
0.034515	4.132685
0.034546	4.127281
0.034576	4.121861
0.034607	4.116427
0.034637	4.110977
0.034668	4.105513
0.034698	4.100033
0.034729	4.094538
0.034760	4.089028
0.034790	4.083503
0.034821	4.077963
0.034851	4.072408
0.034882	4.066838
0.034912	4.061253
0.034943	4.055653
0.034973	4.050038
0.035004	4.044409
0.035034	4.038764
0.035065	4.033105
0.035095	4.027430
0.035126	4.021741
0.035156	4.016038
0.035187	4.010319
0.035217	4.004586
0.035248	3.998838
0.035278	3.993075
0.035309	3.987298
0.035339	3.981505
0.035370	3.975699
0.035400	3.969877
0.035431	3.964041
0.035461	3.958191
0.035492	3.952326
0.035522	3.946446
0.035553	3.940552
0.035583	3.934644
0.035614	3.928720
0.035645	3.922783
0.035675	3.916831
0.035706	3.910865
0.035736	3.904884
0.035767	3.898889
0.035797	3.892880
0.035828	3.886856
0.035858	3.880818
0.035889	3.874766
0.035919	3.868699
0.035950	3.862618
0.035980	3.856523
0.036011	3.850414
0.036041	3.844291
0.036072	3.838153
0.036102	3.832002
0.036133	3.825836
0.036163	3.819657
0.036194	3.813463
0.036224	3.807255
0.036255	3.801033
0.036285	3.794798
0.036316	3.788548
0.036346	3.782284
0.036377	3.776007
0.036407	3.769715
0.036438	3.763410
0.036469	3.757091
0.036499	3.750758
0.036530	3.744412
0.036560	3.738051
0.036591	3.731677
0.036621	3.725289
0.036652	3.718887
0.036682	3.712472
0.036713	3.706043
0.036743	3.699600
0.036774	3.693144
0.036804	3.686675
0.036835	3.680191
0.036865	3.673694
0.036896	3.667184
0.036926	3.660660
0.036957	3.654123
0.036987	3.647572
0.037018	3.641008
0.037048	3.634431
0.037079	3.627840
0.037109	3.621235
0.037140	3.614618
0.037170	3.607987
0.037201	3.601343
0.037231	3.594686
0.037262	3.588015
0.037292	3.581331
0.037323	3.574634
0.037354	3.567924
0.037384	3.561201
0.037415	3.554465
0.037445	3.547716
0.037476	3.540953
0.037506	3.534178
0.037537	3.527389
0.037567	3.520588
0.037598	3.513774
0.037628	3.506946
0.037659	3.500106
0.037689	3.493253
0.037720	3.486388
0.037750	3.479509
0.037781	3.472617
0.037811	3.465713
0.037842	3.458796
0.037872	3.451867
0.037903	3.444924
0.037933	3.437969
0.037964	3.431002
0.037994	3.424021
0.038025	3.417028
0.038055	3.410023
0.038086	3.403005
0.038116	3.395975
0.038147	3.388932
0.038177	3.381876
0.038208	3.374808
0.038239	3.367728
0.038269	3.360635
0.038300	3.353530
0.038330	3.346413
0.038361	3.339283
0.038391	3.332141
0.038422	3.324987
0.038452	3.317821
0.038483	3.310642
0.038513	3.303451
0.038544	3.296249
0.038574	3.289033
0.038605	3.281806
0.038635	3.274567
0.038666	3.267316
0.038696	3.260053
0.038727	3.252777
0.038757	3.245490
0.038788	3.238191
0.038818	3.230880
0.038849	3.223557
0.038879	3.216222
0.038910	3.208876
0.038940	3.201517
0.038971	3.194147
0.039001	3.186765
0.039032	3.179372
0.039062	3.171966
0.039093	3.164549
0.039124	3.157121
0.039154	3.149681
0.039185	3.142229
0.039215	3.134765
0.039246	3.127291
0.039276	3.119804
0.039307	3.112306
0.039337	3.104797
0.039368	3.097276
0.039398	3.089744
0.039429	3.082201
0.039459	3.074646
0.039490	3.067080
0.039520	3.059503
0.039551	3.051914
0.039581	3.044314
0.039612	3.036703
0.039642	3.029081
0.039673	3.021448
0.039703	3.013803
0.039734	3.006148
0.039764	2.998481
0.039795	2.990804
0.039825	2.983115
0.039856	2.975415
0.039886	2.967705
0.039917	2.959983
0.039948	2.952251
0.039978	2.944508
0.040009	2.936754
0.040039	2.928989
0.040070	2.921214
0.040100	2.913427
0.040131	2.905630
0.040161	2.897823
0.040192	2.890004
0.040222	2.882176
0.040253	2.874336
0.040283	2.866486
0.040314	2.858625
0.040344	2.850754
0.040375	2.842872
0.040405	2.834980
0.040436	2.827078
0.040466	2.819165
0.040497	2.811242
0.040527	2.803308
0.040558	2.795364
0.040588	2.787410
0.040619	2.779445
0.040649	2.771471
0.040680	2.763486
0.040710	2.755491
0.040741	2.747486
0.040771	2.739470
0.040802	2.731445
0.040833	2.723410
0.040863	2.715364
0.040894	2.707309
0.040924	2.699244
0.040955	2.691168
0.040985	2.683083
0.041016	2.674988
0.041046	2.666883
0.041077	2.658769
0.041107	2.650644
0.041138	2.642510
0.041168	2.634366
0.041199	2.626213
0.041229	2.618049
0.041260	2.609876
0.041290	2.601694
0.041321	2.593502
0.041351	2.585300
0.041382	2.577089
0.041412	2.568869
0.041443	2.560639
0.041473	2.552399
0.041504	2.544151
0.041534	2.535893
0.041565	2.527625
0.041595	2.519348
0.041626	2.511062
0.041656	2.502767
0.041687	2.494463
0.041718	2.486149
0.041748	2.477826
0.041779	2.469494
0.041809	2.461153
0.041840	2.452803
0.041870	2.444444
0.041901	2.436076
0.041931	2.427700
0.041962	2.419314
0.041992	2.410919
0.042023	2.402515
0.042053	2.394103
0.042084	2.385681
0.042114	2.377251
0.042145	2.368813
0.042175	2.360365
0.042206	2.351909
0.042236	2.343444
0.042267	2.334971
0.042297	2.326489
0.042328	2.317998
0.042358	2.309499
0.042389	2.300991
0.042419	2.292475
0.042450	2.283951
0.042480	2.275418
0.042511	2.266877
0.042542	2.258327
0.042572	2.249769
0.042603	2.241203
0.042633	2.232629
0.042664	2.224046
0.042694	2.215455
